accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,date,time
-0.68,0.91,9.63,-0.01,0.00,-0.00,2025-2-4,20:34:53
-0.84,0.82,9.75,-0.01,-0.01,-0.00,2025-2-4,20:34:53
-0.86,0.86,9.69,0.00,0.00,-0.00,2025-2-4,20:34:53
-0.72,0.95,9.69,-0.00,0.00,0.00,2025-2-4,20:34:53
-0.61,0.88,9.67,-0.00,0.01,-0.00,2025-2-4,20:34:53
-0.84,0.84,9.79,-0.01,-0.01,0.00,2025-2-4,20:34:53
-0.78,0.88,9.65,0.00,0.01,-0.00,2025-2-4,20:34:53
-0.76,0.90,9.73,-0.00,-0.01,-0.00,2025-2-4,20:34:53
-0.63,0.74,9.73,-0.00,-0.01,0.00,2025-2-4,20:34:53
-0.70,0.91,9.71,-0.01,-0.01,0.00,2025-2-4,20:34:53
-0.53,0.90,9.52,0.00,0.00,-0.00,2025-2-4,20:34:53
-0.80,0.88,9.73,-0.01,-0.01,-0.00,2025-2-4,20:34:53
-0.61,0.86,9.65,0.00,-0.00,-0.00,2025-2-4,20:34:53
-0.72,1.03,9.65,-0.00,-0.01,0.00,2025-2-4,20:34:53
-0.61,0.80,9.56,0.00,-0.00,-0.00,2025-2-4,20:34:53
-0.91,0.93,9.79,0.00,-0.00,-0.00,2025-2-4,20:34:54
-0.38,0.99,9.59,-0.00,-0.01,-0.00,2025-2-4,20:34:54
-0.95,0.80,9.77,-0.00,0.01,-0.00,2025-2-4,20:34:54
-0.65,0.86,9.65,0.00,-0.01,0.00,2025-2-4,20:34:54
-0.97,0.88,9.63,-0.01,0.00,-0.00,2025-2-4,20:34:54
-0.80,0.91,9.84,-0.00,-0.00,-0.00,2025-2-4,20:34:54
-0.63,0.82,9.65,0.01,0.00,-0.01,2025-2-4,20:34:54
-0.91,0.90,9.71,0.00,0.00,-0.00,2025-2-4,20:34:54
-0.80,0.67,9.61,-0.01,-0.01,-0.00,2025-2-4,20:34:54
-0.70,0.99,9.54,-0.02,-0.00,0.00,2025-2-4,20:34:54
-0.80,0.76,9.77,0.00,-0.00,0.00,2025-2-4,20:34:54
-0.74,1.01,9.69,0.01,0.00,-0.00,2025-2-4,20:34:54
-0.82,0.86,9.75,-0.00,-0.00,0.00,2025-2-4,20:34:54
-0.51,0.99,9.61,-0.01,0.00,-0.00,2025-2-4,20:34:54
-0.65,0.84,9.65,-0.01,-0.00,0.00,2025-2-4,20:34:54
-0.76,0.80,9.67,0.00,0.00,-0.00,2025-2-4,20:34:54
-0.88,0.84,9.81,-0.01,-0.01,0.00,2025-2-4,20:34:54
-0.57,0.82,9.67,-0.01,0.00,-0.00,2025-2-4,20:34:54
-0.70,0.86,9.69,-0.00,-0.01,0.00,2025-2-4,20:34:54
-0.67,0.72,9.65,0.01,0.01,-0.00,2025-2-4,20:34:54
-0.72,0.95,9.65,0.00,-0.01,-0.00,2025-2-4,20:34:54
-0.90,0.76,9.65,-0.00,0.00,-0.00,2025-2-4,20:34:54
-0.76,0.99,9.65,-0.00,-0.00,-0.00,2025-2-4,20:34:54
-0.74,0.90,9.69,0.00,0.01,-0.01,2025-2-4,20:34:54
-0.68,0.82,9.61,-0.00,0.01,-0.00,2025-2-4,20:34:54
-0.74,0.78,9.71,-0.00,0.00,-0.00,2025-2-4,20:34:54
-0.68,0.78,9.71,-0.00,0.01,-0.00,2025-2-4,20:34:54
-0.97,0.88,9.77,0.00,0.00,-0.00,2025-2-4,20:34:54
-0.67,0.88,9.65,-0.00,0.00,-0.00,2025-2-4,20:34:55
-0.82,0.78,9.59,0.00,0.00,0.00,2025-2-4,20:34:55
-0.65,0.93,9.73,0.00,0.00,-0.00,2025-2-4,20:34:55
-0.76,0.88,9.73,-0.00,-0.01,0.00,2025-2-4,20:34:55
-0.68,0.93,9.65,-0.01,0.01,-0.00,2025-2-4,20:34:55
-0.78,0.86,9.61,-0.00,-0.01,-0.00,2025-2-4,20:34:55
-0.63,0.74,9.52,0.00,0.00,-0.00,2025-2-4,20:34:55
-0.86,1.03,9.59,-0.00,-0.01,-0.00,2025-2-4,20:34:55
-0.67,0.82,9.77,-0.00,0.00,-0.00,2025-2-4,20:34:55
-0.90,0.93,9.79,-0.00,-0.00,0.00,2025-2-4,20:34:55
-0.49,0.97,9.56,0.00,0.00,-0.00,2025-2-4,20:34:55
-0.61,0.99,9.69,-0.00,-0.01,0.00,2025-2-4,20:34:55
-0.74,0.82,9.67,-0.00,0.01,0.00,2025-2-4,20:34:55
-0.74,0.59,9.75,-0.01,-0.01,-0.00,2025-2-4,20:34:55
-0.65,0.82,9.79,0.00,0.00,-0.00,2025-2-4,20:34:55
-0.72,0.76,9.65,0.00,0.00,-0.00,2025-2-4,20:34:55
-0.78,0.97,9.79,-0.00,0.00,0.00,2025-2-4,20:34:55
-0.72,1.01,9.59,-0.01,-0.00,-0.00,2025-2-4,20:34:55
-0.59,0.88,9.65,-0.00,0.00,-0.00,2025-2-4,20:34:55
-0.70,0.88,9.61,-0.00,-0.00,-0.00,2025-2-4,20:34:55
-0.88,0.93,9.81,-0.00,0.00,-0.00,2025-2-4,20:34:55
-0.74,0.70,9.69,-0.00,-0.00,0.00,2025-2-4,20:34:55
-0.80,0.82,9.69,-0.00,0.00,-0.00,2025-2-4,20:34:55
-0.59,0.91,9.69,0.00,0.01,-0.00,2025-2-4,20:34:55
-0.82,0.82,9.82,-0.01,-0.00,0.00,2025-2-4,20:34:55
-0.74,0.72,9.65,0.00,-0.00,-0.00,2025-2-4,20:34:55
-0.74,0.97,9.77,-0.00,-0.01,0.00,2025-2-4,20:34:55
-0.57,0.78,9.59,0.00,-0.00,-0.00,2025-2-4,20:34:55
-0.78,0.93,9.71,-0.01,-0.00,0.00,2025-2-4,20:34:55
-0.74,0.82,9.59,0.00,-0.00,-0.00,2025-2-4,20:34:56
-0.93,1.05,9.63,-0.00,-0.01,0.00,2025-2-4,20:34:56
-0.67,0.82,9.61,0.00,-0.01,-0.00,2025-2-4,20:34:56
-0.80,0.90,9.67,-0.01,-0.00,-0.00,2025-2-4,20:34:56
-0.84,0.74,9.65,0.00,0.00,0.00,2025-2-4,20:34:56
-0.65,0.86,9.65,-0.00,0.00,-0.01,2025-2-4,20:34:56
-0.65,0.95,9.73,0.00,-0.00,-0.00,2025-2-4,20:34:56
-0.67,0.82,9.58,0.00,0.00,-0.00,2025-2-4,20:34:56
-0.90,0.88,9.81,0.00,-0.00,-0.00,2025-2-4,20:34:56
-0.72,0.91,9.73,-0.00,0.00,-0.00,2025-2-4,20:34:56
-0.91,0.82,9.65,0.00,-0.01,-0.00,2025-2-4,20:34:56
-0.72,0.84,9.59,-0.00,0.00,-0.00,2025-2-4,20:34:56
-0.86,0.97,9.69,0.00,0.00,-0.00,2025-2-4,20:34:56
-0.61,0.95,9.61,0.00,0.01,-0.00,2025-2-4,20:34:56
-0.76,0.90,9.59,0.01,-0.00,-0.00,2025-2-4,20:34:56
-0.72,0.80,9.59,0.00,0.00,-0.00,2025-2-4,20:34:56
-0.51,0.97,9.58,-0.00,-0.00,-0.00,2025-2-4,20:34:56
-0.70,0.88,9.71,0.00,0.01,-0.00,2025-2-4,20:34:56
